x,y,ph,moisture,nitrogen,cec
7875750.0,5033500.000000001,84.0,340.0,283.0,205.0
-6832250.0,-1659499.999999999,53.0,334.0,205.0,92.0
11745750.0,1586500.000000001,59.0,404.0,202.0,182.0
2552750.0,7130500.000000001,55.0,482.0,820.0,417.0
4855750.0,-2485499.999999999,61.0,256.0,102.0,122.0
-11580250.0,4555500.000000001,70.0,352.0,219.0,224.0
-11676250.0,6814500.000000001,60.0,644.0,518.0,625.0
7435750.0,7266500.000000001,58.0,633.0,731.0,425.0
9339750.0,5949500.000000001,58.0,611.0,1062.0,334.0
-12147250.0,4215500.000000001,78.0,292.0,143.0,116.0
10152750.0,2945500.000000001,54.0,393.0,1094.0,205.0
3434750.0,6418500.000000001,58.0,619.0,1375.0,345.0
-531250.0,1649500.000000001,64.0,320.0,63.0,111.0
-11918250.0,7711500.000000001,76.0,484.0,604.0,284.0
15598750.0,-3442499.999999999,78.0,348.0,39.0,167.0
-12414250.0,4229500.000000001,74.0,325.0,256.0,185.0
-6894250.0,-3696499.999999999,66.0,351.0,176.0,236.0
993750.0,2281500.000000001,83.0,291.0,93.0,215.0
9426750.0,5161500.000000001,82.0,347.0,293.0,138.0
2195750.0,2301500.000000001,81.0,297.0,110.0,164.0
-12046250.0,5177500.000000001,69.0,374.0,312.0,195.0
8598750.0,2898500.000000001,75.0,367.0,167.0,241.0
-10959250.0,5144500.000000001,72.0,390.0,387.0,284.0
-8482250.0,5224500.000000001,44.0,406.0,780.0,407.0
3351750.0,5578500.000000001,65.0,552.0,1019.0,295.0
-305250.0,703500.0000000009,56.0,351.0,354.0,283.0
-194250.0,2036500.000000001,77.0,299.0,39.0,124.0
2990750.0,-2668499.999999999,63.0,295.0,98.0,168.0
-12139250.0,3152500.000000001,77.0,333.0,105.0,206.0
6058750.0,7831500.000000001,62.0,486.0,1297.0,605.0
7483750.0,3293500.000000001,78.0,316.0,181.0,176.0
-12888250.0,6207500.000000001,55.0,610.0,802.0,358.0
8924750.0,668500.0000000009,54.0,399.0,375.0,236.0
4415750.0,1236500.000000001,67.0,401.0,301.0,337.0
2326750.0,3159500.000000001,81.0,312.0,102.0,151.0
3761750.0,4445500.000000001,70.0,357.0,460.0,240.0
1137750.0,6428500.000000001,51.0,457.0,1126.0,308.0
4817750.0,7108500.000000001,49.0,654.0,1398.0,573.0
5157750.0,6479500.000000001,52.0,624.0,1021.0,477.0
3447750.0,-3034499.999999999,62.0,339.0,157.0,174.0
-9983250.0,8308500.000000001,68.0,490.0,1099.0,424.0
10272750.0,6694500.000000001,59.0,595.0,1114.0,453.0
2262750.0,97500.00000000093,46.0,358.0,223.0,108.0
16176750.0,-2784499.999999999,76.0,345.0,74.0,369.0
15638750.0,-657499.9999999991,52.0,401.0,641.0,255.0
15446750.0,-2517499.999999999,88.0,326.0,36.0,299.0
-9881250.0,5375500.000000001,51.0,480.0,387.0,164.0
-6555250.0,248500.00000000093,47.0,406.0,186.0,136.0
8450750.0,7226500.000000001,57.0,659.0,993.0,458.0
1624750.0,258500.00000000093,52.0,370.0,322.0,163.0
2181750.0,5017500.000000001,63.0,412.0,723.0,299.0
6933750.0,7474500.000000001,59.0,589.0,1268.0,482.0
-8855250.0,5003500.000000001,45.0,435.0,1124.0,428.0
-7305250.0,-3939499.999999999,76.0,335.0,63.0,170.0
8719750.0,5532500.000000001,71.0,464.0,932.0,322.0
6589750.0,6713500.000000001,51.0,633.0,1041.0,493.0
5791750.0,5599500.000000001,76.0,427.0,371.0,229.0
2336750.0,4925500.000000001,61.0,414.0,823.0,339.0
-13629250.0,6512500.000000001,55.0,403.0,693.0,282.0
-10628250.0,5288500.000000001,54.0,403.0,520.0,335.0
-5517250.0,-898499.9999999991,50.0,340.0,226.0,123.0
2807750.0,5574500.000000001,65.0,480.0,627.0,274.0
2609750.0,4489500.000000001,73.0,399.0,363.0,255.0
-11665250.0,6554500.000000001,65.0,639.0,334.0,414.0
7526750.0,6856500.000000001,55.0,640.0,732.0,451.0
-8958250.0,5052500.000000001,61.0,389.0,608.0,380.0
-388250.0,1243500.000000001,63.0,285.0,138.0,88.0
13963750.0,-2493499.999999999,76.0,302.0,42.0,275.0
-6426250.0,-563499.9999999991,41.0,397.0,370.0,178.0
2194750.0,-3309499.999999999,79.0,316.0,50.0,149.0
3877750.0,-323499.99999999907,75.0,401.0,190.0,240.0
11057750.0,2529500.000000001,54.0,416.0,361.0,192.0
-6964250.0,-1087499.999999999,47.0,376.0,218.0,164.0
2575750.0,-1799499.999999999,64.0,264.0,167.0,106.0
3554750.0,1078500.000000001,65.0,307.0,233.0,188.0
15789750.0,-701499.9999999991,52.0,393.0,475.0,255.0
15984750.0,-3864499.999999999,70.0,386.0,178.0,204.0
-719250.0,822500.0000000009,58.0,313.0,256.0,143.0
7962750.0,6255500.000000001,56.0,635.0,521.0,350.0
3684750.0,5184500.000000001,69.0,412.0,571.0,293.0
10058750.0,2994500.000000001,52.0,376.0,498.0,208.0
2157750.0,-2578499.999999999,85.0,318.0,67.0,144.0
-11567250.0,6843500.000000001,57.0,621.0,568.0,593.0
-10915250.0,2134500.000000001,65.0,344.0,324.0,258.0
-11423250.0,3055500.000000001,80.0,343.0,175.0,186.0
4123750.0,-1209499.999999999,58.0,343.0,113.0,101.0
10599750.0,3368500.000000001,74.0,407.0,349.0,286.0
11616750.0,5497500.000000001,52.0,540.0,828.0,311.0
4379750.0,4355500.000000001,69.0,353.0,462.0,299.0
-13129250.0,7174500.000000001,54.0,623.0,509.0,339.0
523750.0,1365500.000000001,63.0,297.0,121.0,105.0
2034750.0,1061500.000000001,64.0,327.0,160.0,130.0
-13341250.0,6130500.000000001,43.0,454.0,369.0,330.0
13165750.0,1849500.000000001,54.0,449.0,550.0,314.0
259750.0,4688500.000000001,56.0,372.0,623.0,302.0
4964750.0,6316500.000000001,58.0,611.0,844.0,445.0
15642750.0,-3383499.999999999,77.0,375.0,39.0,224.0
4605750.0,2476500.000000001,82.0,303.0,67.0,185.0
902750.0,3317500.000000001,84.0,313.0,58.0,144.0
10233750.0,7386500.000000001,58.0,490.0,765.0,453.0
2681750.0,-814499.9999999991,55.0,327.0,154.0,75.0
12293750.0,-301499.99999999907,50.0,420.0,287.0,285.0
4633750.0,6373500.000000001,52.0,574.0,1075.0,428.0
-5947250.0,-360499.99999999907,45.0,400.0,229.0,137.0
5143750.0,5587500.000000001,73.0,454.0,487.0,264.0
-7250250.0,-1817499.999999999,52.0,349.0,370.0,190.0
14683750.0,-3454499.999999999,80.0,379.0,64.0,202.0
-5694250.0,-2016499.999999999,54.0,352.0,157.0,120.0
-11786250.0,7352500.000000001,67.0,520.0,546.0,367.0
1193750.0,4073500.000000001,58.0,397.0,677.0,298.0
-15029250.0,6308500.000000001,54.0,471.0,1066.0,485.0
5060750.0,7100500.000000001,49.0,661.0,1186.0,507.0
-15250.0,2109500.000000001,77.0,287.0,36.0,130.0
-7632250.0,-5918499.999999999,50.0,430.0,1378.0,364.0
1658750.0,1324500.000000001,67.0,403.0,111.0,195.0
11068750.0,6641500.000000001,49.0,661.0,713.0,455.0
-11305250.0,6773500.000000001,60.0,632.0,643.0,577.0
-6528250.0,-1989499.999999999,56.0,367.0,255.0,101.0
3261750.0,5928500.000000001,56.0,581.0,1459.0,367.0
-1583250.0,1523500.000000001,60.0,165.0,61.0,81.0
4326750.0,3860500.000000001,80.0,335.0,116.0,149.0
4625750.0,4243500.000000001,74.0,344.0,193.0,196.0
-6061250.0,-508499.99999999907,43.0,406.0,229.0,129.0
4600750.0,3769500.000000001,79.0,312.0,71.0,163.0
16559750.0,-1093499.999999999,53.0,433.0,482.0,266.0
2881750.0,4780500.000000001,60.0,385.0,690.0,264.0
4114750.0,976500.0000000009,56.0,407.0,484.0,307.0
8752750.0,2311500.000000001,68.0,388.0,177.0,223.0
215750.0,2191500.000000001,81.0,295.0,34.0,194.0
1902750.0,-2907499.999999999,82.0,298.0,124.0,143.0
15814750.0,-540499.9999999991,49.0,449.0,713.0,328.0
4990750.0,2071500.000000001,81.0,308.0,99.0,225.0
8482750.0,1432500.000000001,65.0,395.0,178.0,130.0
-11582250.0,2992500.000000001,83.0,340.0,150.0,201.0
-6449250.0,-2765499.999999999,62.0,377.0,176.0,221.0
4286750.0,856500.0000000009,76.0,397.0,200.0,460.0
-7048250.0,-1769499.999999999,53.0,342.0,256.0,127.0
-13009250.0,6421500.000000001,54.0,558.0,752.0,425.0
5494750.0,6465500.000000001,55.0,618.0,793.0,521.0
4839750.0,1836500.000000001,82.0,342.0,128.0,214.0
2202750.0,3176500.000000001,82.0,325.0,110.0,137.0
4141750.0,5958500.000000001,60.0,597.0,1008.0,354.0
-11453250.0,4453500.000000001,70.0,360.0,163.0,170.0
10466750.0,3533500.000000001,70.0,441.0,515.0,286.0
8080750.0,3836500.000000001,76.0,354.0,285.0,216.0
-590250.0,3047500.000000001,83.0,307.0,163.0,190.0
7577750.0,7603500.000000001,62.0,583.0,826.0,478.0
-10704250.0,3473500.000000001,52.0,321.0,342.0,133.0
8996750.0,4506500.000000001,82.0,345.0,201.0,182.0
-12746250.0,4513500.000000001,77.0,351.0,99.0,216.0
1708750.0,1634500.000000001,77.0,260.0,93.0,139.0
11008750.0,5942500.000000001,58.0,539.0,798.0,398.0
-13351250.0,7359500.000000001,58.0,447.0,1014.0,580.0
5940750.0,4294500.000000001,76.0,338.0,136.0,218.0
8928750.0,5515500.000000001,63.0,504.0,1342.0,348.0
-5643250.0,-1312499.999999999,51.0,347.0,259.0,151.0
11889750.0,3044500.000000001,55.0,378.0,200.0,193.0
3141750.0,-283499.99999999907,49.0,413.0,328.0,174.0
11431750.0,291500.00000000093,51.0,388.0,403.0,156.0
10982750.0,6703500.000000001,49.0,646.0,837.0,444.0
10408750.0,5285500.000000001,62.0,449.0,793.0,353.0
10462750.0,5196500.000000001,68.0,400.0,582.0,353.0
10682750.0,2623500.000000001,56.0,371.0,396.0,164.0
7571750.0,6596500.000000001,52.0,652.0,708.0,513.0
1745750.0,-1066499.999999999,61.0,320.0,132.0,98.0
5226750.0,5689500.000000001,72.0,465.0,319.0,279.0
-1540250.0,1841500.000000001,67.0,290.0,75.0,95.0
6065750.0,5183500.000000001,83.0,341.0,138.0,305.0
9241750.0,4638500.000000001,79.0,340.0,192.0,176.0
2690750.0,3306500.000000001,79.0,272.0,137.0,163.0
-6703250.0,-2727499.999999999,61.0,323.0,212.0,182.0
1634750.0,-2294499.999999999,87.0,306.0,90.0,123.0
5494750.0,7144500.000000001,51.0,644.0,911.0,446.0
-11699250.0,5554500.000000001,70.0,416.0,292.0,283.0
7476750.0,2726500.000000001,76.0,342.0,110.0,211.0
4942750.0,877500.0000000009,79.0,356.0,149.0,222.0
9411750.0,6237500.000000001,56.0,624.0,1138.0,368.0
-5708250.0,-3172499.999999999,53.0,381.0,417.0,239.0
-10659250.0,5114500.000000001,56.0,362.0,447.0,222.0
10449750.0,5264500.000000001,63.0,460.0,969.0,317.0
6124750.0,4799500.000000001,78.0,346.0,151.0,334.0
-9727250.0,1578500.000000001,64.0,399.0,475.0,296.0
3836750.0,-1791499.999999999,54.0,372.0,244.0,121.0
2002750.0,-1632499.999999999,56.0,297.0,129.0,93.0
4866750.0,-1977499.999999999,62.0,361.0,204.0,154.0
1579750.0,2782500.000000001,82.0,300.0,100.0,153.0
2626750.0,4568500.000000001,72.0,388.0,336.0,234.0
-8401250.0,5419500.000000001,46.0,444.0,481.0,310.0
-10106250.0,1959500.000000001,67.0,426.0,485.0,247.0
-5556250.0,-614499.9999999991,47.0,398.0,326.0,133.0
2793750.0,2486500.000000001,79.0,299.0,158.0,187.0
12021750.0,6807500.000000001,53.0,622.0,583.0,452.0
4059750.0,-261499.99999999907,66.0,401.0,215.0,206.0
11179750.0,2483500.000000001,54.0,417.0,279.0,200.0
910750.0,1575500.000000001,64.0,282.0,45.0,82.0
-12673250.0,3438500.000000001,73.0,337.0,197.0,200.0
-11463250.0,6030500.000000001,60.0,433.0,214.0,230.0
4879750.0,3690500.000000001,77.0,342.0,209.0,292.0
3557750.0,6301500.000000001,49.0,603.0,1165.0,432.0
-13360250.0,6571500.000000001,61.0,573.0,554.0,457.0
2476750.0,6533500.000000001,47.0,554.0,931.0,351.0
8564750.0,2404500.000000001,62.0,397.0,240.0,321.0
-153250.0,3545500.000000001,76.0,355.0,165.0,227.0
-9451250.0,5509500.000000001,52.0,515.0,500.0,234.0
4053750.0,1817500.000000001,78.0,333.0,70.0,430.0
10573750.0,7266500.000000001,53.0,555.0,663.0,415.0
-12828250.0,5165500.000000001,54.0,379.0,679.0,256.0
-10109250.0,6956500.000000001,62.0,571.0,564.0,441.0
977750.0,4070500.000000001,67.0,370.0,254.0,247.0
4448750.0,4378500.000000001,72.0,343.0,345.0,278.0
1587750.0,3647500.000000001,80.0,328.0,70.0,134.0
5455750.0,4201500.000000001,77.0,339.0,353.0,263.0
3753750.0,2052500.000000001,79.0,300.0,41.0,232.0
-4715250.0,-1905499.999999999,57.0,393.0,224.0,135.0
9563750.0,5395500.000000001,70.0,409.0,589.0,301.0
3845750.0,-780499.9999999991,62.0,276.0,72.0,154.0
4141750.0,3794500.000000001,78.0,320.0,94.0,131.0
4895750.0,-1912499.999999999,63.0,350.0,179.0,176.0
8690750.0,6451500.000000001,58.0,621.0,769.0,415.0
9704750.0,7429500.000000001,62.0,521.0,752.0,433.0
7433750.0,7049500.000000001,54.0,645.0,853.0,457.0
3454750.0,-218499.99999999907,60.0,338.0,202.0,175.0
-12829250.0,5239500.000000001,52.0,371.0,840.0,268.0
15479750.0,-746499.9999999991,53.0,414.0,390.0,266.0
5090750.0,1579500.000000001,79.0,337.0,202.0,249.0
2592750.0,-1808499.999999999,60.0,274.0,78.0,57.0
-11641250.0,6501500.000000001,62.0,617.0,261.0,337.0
14192750.0,-3202499.999999999,75.0,358.0,37.0,222.0
-10561250.0,3685500.000000001,54.0,350.0,209.0,154.0
3758750.0,-320499.99999999907,67.0,314.0,103.0,209.0
4776750.0,-2356499.999999999,64.0,286.0,114.0,147.0
-5941250.0,-1013499.9999999991,49.0,364.0,260.0,133.0
10287750.0,3052500.000000001,66.0,433.0,558.0,290.0
3474750.0,2407500.000000001,80.0,284.0,62.0,192.0
1026750.0,4078500.000000001,62.0,394.0,389.0,238.0
3964750.0,6453500.000000001,50.0,617.0,1071.0,545.0
10117750.0,7199500.000000001,59.0,606.0,979.0,592.0
-458250.0,2023500.000000001,77.0,293.0,47.0,136.0
3633750.0,209500.00000000093,61.0,360.0,257.0,234.0
8460750.0,5182500.000000001,79.0,351.0,398.0,213.0
9404750.0,3358500.000000001,64.0,381.0,476.0,272.0
1454750.0,4962500.000000001,61.0,397.0,537.0,303.0
-4007250.0,-738499.9999999991,64.0,378.0,154.0,229.0
-9482250.0,1225500.000000001,56.0,400.0,683.0,160.0
8883750.0,3060500.000000001,56.0,383.0,345.0,215.0
-9916250.0,1599500.000000001,60.0,417.0,537.0,278.0
15369750.0,-2409499.999999999,78.0,385.0,54.0,355.0
6269750.0,5823500.000000001,63.0,479.0,559.0,413.0
3381750.0,6283500.000000001,61.0,565.0,1413.0,355.0
3613750.0,515500.00000000093,62.0,349.0,280.0,230.0
-7529250.0,-274499.99999999907,42.0,359.0,475.0,251.0
601750.0,3797500.000000001,79.0,343.0,88.0,140.0
8942750.0,2767500.000000001,71.0,387.0,166.0,206.0
-10895250.0,2205500.000000001,61.0,383.0,466.0,218.0
7534750.0,3677500.000000001,58.0,356.0,528.0,279.0
4999750.0,6951500.000000001,48.0,652.0,1255.0,794.0
-11249250.0,8081500.000000001,68.0,528.0,1158.0,499.0
7788750.0,4383500.000000001,57.0,342.0,239.0,188.0
-10070250.0,5691500.000000001,57.0,498.0,797.0,273.0
-6367250.0,-1582499.999999999,51.0,398.0,232.0,101.0
10326750.0,4379500.000000001,83.0,358.0,141.0,172.0
5141750.0,-2192499.999999999,48.0,380.0,426.0,220.0
8284750.0,3933500.000000001,81.0,331.0,97.0,177.0
11718750.0,2787500.000000001,59.0,381.0,322.0,249.0
15244750.0,-2726499.999999999,81.0,322.0,35.0,268.0
-8469250.0,316500.00000000093,56.0,449.0,620.0,322.0
14002750.0,-2274499.999999999,77.0,335.0,47.0,282.0
-7012250.0,-3044499.999999999,68.0,320.0,169.0,181.0
10211750.0,5996500.000000001,50.0,564.0,1082.0,278.0
370750.0,4731500.000000001,68.0,388.0,378.0,279.0
-30250.0,1722500.000000001,65.0,302.0,51.0,84.0
9746750.0,4494500.000000001,81.0,329.0,114.0,191.0
1005750.0,2350500.000000001,82.0,282.0,88.0,276.0
-9830250.0,7496500.000000001,62.0,576.0,676.0,467.0
-9592250.0,7092500.000000001,61.0,599.0,589.0,375.0
9848750.0,3789500.000000001,68.0,451.0,491.0,328.0
12931750.0,4306500.000000001,47.0,467.0,718.0,380.0
5962750.0,7425500.000000001,55.0,673.0,1345.0,577.0
-1280250.0,1966500.000000001,77.0,315.0,40.0,134.0
10412750.0,4499500.000000001,79.0,352.0,279.0,223.0
1357750.0,5582500.000000001,66.0,475.0,528.0,268.0
2490750.0,-471499.99999999907,47.0,353.0,241.0,124.0
-13386250.0,6993500.000000001,51.0,491.0,577.0,454.0
4244750.0,5785500.000000001,63.0,563.0,1205.0,320.0
2498750.0,1606500.000000001,74.0,325.0,115.0,150.0
3578750.0,6779500.000000001,46.0,531.0,1153.0,596.0
9452750.0,6374500.000000001,54.0,637.0,866.0,296.0
13418750.0,-3827499.999999999,62.0,380.0,236.0,217.0
-11225250.0,6284500.000000001,61.0,593.0,408.0,434.0
-7815250.0,406500.00000000093,46.0,338.0,301.0,125.0
1701750.0,1230500.000000001,65.0,338.0,130.0,161.0
4072750.0,1532500.000000001,73.0,352.0,153.0,534.0
-5331250.0,-483499.99999999907,50.0,399.0,265.0,107.0
-9922250.0,4848500.000000001,51.0,251.0,715.0,169.0
-11250250.0,4321500.000000001,73.0,370.0,175.0,205.0
3445750.0,4537500.000000001,60.0,360.0,592.0,258.0
3757750.0,-880499.9999999991,56.0,302.0,127.0,94.0
1246750.0,1116500.000000001,65.0,332.0,119.0,93.0
-11191250.0,4128500.000000001,73.0,317.0,124.0,122.0
8413750.0,1782500.000000001,72.0,336.0,127.0,316.0
-305250.0,3034500.000000001,82.0,299.0,107.0,170.0
3924750.0,1778500.000000001,80.0,349.0,91.0,416.0
14534750.0,-2684499.999999999,74.0,339.0,59.0,264.0
9362750.0,5014500.000000001,79.0,359.0,250.0,191.0
6608750.0,3523500.000000001,79.0,333.0,67.0,162.0
8981750.0,2664500.000000001,66.0,398.0,194.0,301.0
-10321250.0,6894500.000000001,64.0,584.0,860.0,520.0
8620750.0,6394500.000000001,58.0,627.0,725.0,368.0
-7246250.0,-3226499.999999999,76.0,351.0,97.0,210.0
3282750.0,2820500.000000001,82.0,291.0,139.0,164.0
-11583250.0,4468500.000000001,64.0,365.0,369.0,179.0
8892750.0,6448500.000000001,53.0,613.0,734.0,464.0
1881750.0,-431499.99999999907,51.0,380.0,175.0,81.0
3085750.0,-1994499.999999999,63.0,300.0,92.0,120.0
-10910250.0,1912500.000000001,56.0,393.0,561.0,237.0
-6171250.0,-2401499.999999999,54.0,342.0,258.0,201.0
8361750.0,1352500.000000001,59.0,397.0,206.0,231.0
1909750.0,6587500.000000001,58.0,446.0,798.0,380.0
-11687250.0,5196500.000000001,74.0,361.0,159.0,179.0
4333750.0,-74499.99999999907,77.0,334.0,111.0,210.0
-8262250.0,-336499.99999999907,44.0,347.0,566.0,283.0
-7377250.0,-1703499.999999999,56.0,359.0,309.0,155.0
-7670250.0,-3624499.999999999,71.0,364.0,303.0,218.0
-9338250.0,7168500.000000001,57.0,600.0,620.0,445.0
5928750.0,6896500.000000001,53.0,675.0,1099.0,514.0
2790750.0,5800500.000000001,57.0,535.0,677.0,300.0
4280750.0,1015500.0000000009,63.0,428.0,285.0,431.0
1568750.0,-389499.99999999907,50.0,388.0,239.0,118.0
-10042250.0,3961500.000000001,52.0,383.0,321.0,156.0
12830750.0,249500.00000000093,50.0,468.0,478.0,234.0
476750.0,7059500.000000001,62.0,483.0,595.0,240.0
5519750.0,6205500.000000001,61.0,617.0,588.0,477.0
9331750.0,6882500.000000001,60.0,648.0,1303.0,494.0
-7006250.0,-2261499.999999999,60.0,361.0,182.0,185.0
4541750.0,3151500.000000001,79.0,301.0,84.0,152.0
7421750.0,3683500.000000001,74.0,379.0,186.0,145.0
15762750.0,-1566499.999999999,60.0,321.0,116.0,152.0
6613750.0,2884500.000000001,81.0,305.0,70.0,161.0
2111750.0,432500.00000000093,55.0,377.0,225.0,102.0
9228750.0,6280500.000000001,56.0,614.0,1215.0,464.0
-4301250.0,-1378499.999999999,53.0,367.0,243.0,155.0
8550750.0,7456500.000000001,56.0,596.0,745.0,489.0
-6155250.0,-674499.9999999991,41.0,400.0,342.0,170.0
3864750.0,2549500.000000001,81.0,295.0,76.0,156.0
4139750.0,2754500.000000001,79.0,298.0,88.0,136.0
-12323250.0,4404500.000000001,83.0,327.0,64.0,118.0
7616750.0,3685500.000000001,61.0,357.0,595.0,247.0
-8723250.0,5117500.000000001,48.0,418.0,1253.0,700.0
-106250.0,1714500.000000001,69.0,265.0,65.0,88.0
2457750.0,2478500.000000001,81.0,295.0,109.0,184.0
12201750.0,-50499.99999999907,48.0,420.0,391.0,234.0
-7024250.0,-4359499.999999999,78.0,373.0,116.0,183.0
4445750.0,5586500.000000001,68.0,525.0,563.0,309.0
6725750.0,7007500.000000001,50.0,623.0,1117.0,563.0
-13336250.0,6190500.000000001,46.0,442.0,646.0,473.0
2118750.0,5965500.000000001,67.0,455.0,710.0,317.0
4933750.0,5690500.000000001,73.0,447.0,509.0,315.0
2902750.0,-734499.9999999991,54.0,338.0,181.0,98.0
438750.0,1697500.000000001,62.0,281.0,44.0,85.0
2152750.0,-2000499.999999999,68.0,256.0,85.0,129.0
1586750.0,-170499.99999999907,54.0,388.0,151.0,170.0
3138750.0,338500.00000000093,53.0,384.0,263.0,123.0
8234750.0,2908500.000000001,79.0,336.0,138.0,163.0
5020750.0,-1887499.999999999,63.0,307.0,177.0,124.0
5794750.0,4461500.000000001,75.0,356.0,175.0,203.0
1198750.0,1890500.000000001,83.0,288.0,31.0,138.0
8793750.0,4039500.000000001,72.0,350.0,186.0,203.0
8944750.0,4864500.000000001,80.0,333.0,162.0,207.0
11045750.0,6547500.000000001,51.0,625.0,1070.0,401.0
3150750.0,2104500.000000001,83.0,290.0,97.0,233.0
3031750.0,-1282499.999999999,56.0,358.0,143.0,87.0
10390750.0,7129500.000000001,56.0,598.0,716.0,484.0
5585750.0,5361500.000000001,78.0,369.0,310.0,214.0
14161750.0,-1554499.999999999,61.0,351.0,226.0,231.0
3631750.0,-1348499.999999999,59.0,326.0,104.0,83.0
2745750.0,-1281499.999999999,53.0,364.0,157.0,78.0
2000750.0,-2359499.999999999,72.0,281.0,59.0,136.0
8855750.0,3271500.000000001,78.0,351.0,214.0,238.0
9492750.0,6329500.000000001,51.0,623.0,934.0,350.0
-7182250.0,-2800499.999999999,70.0,318.0,141.0,171.0
-6722250.0,-2307499.999999999,63.0,326.0,239.0,184.0
-6348250.0,-920499.9999999991,42.0,409.0,240.0,147.0
-12238250.0,4319500.000000001,82.0,352.0,119.0,142.0
13756750.0,-2691499.999999999,79.0,309.0,47.0,227.0
9660750.0,4090500.000000001,78.0,360.0,383.0,191.0
1084750.0,1244500.000000001,67.0,342.0,93.0,103.0
-11974250.0,3094500.000000001,60.0,364.0,534.0,243.0
3448750.0,-829499.9999999991,56.0,332.0,105.0,127.0
5327750.0,2932500.000000001,78.0,270.0,61.0,130.0
11583750.0,1467500.000000001,57.0,389.0,214.0,149.0
2930750.0,-1282499.999999999,54.0,346.0,142.0,78.0
1668750.0,1491500.000000001,66.0,307.0,112.0,132.0
1922750.0,753500.0000000009,61.0,368.0,165.0,130.0
1379750.0,3826500.000000001,83.0,320.0,60.0,116.0
-11131250.0,2381500.000000001,69.0,388.0,231.0,216.0
1882750.0,5163500.000000001,61.0,414.0,739.0,311.0
-221250.0,1156500.000000001,64.0,276.0,120.0,128.0
2835750.0,2758500.000000001,81.0,309.0,94.0,160.0
7238750.0,6994500.000000001,50.0,634.0,783.0,482.0
-5861250.0,-850499.9999999991,48.0,353.0,328.0,178.0
-1544250.0,1907500.000000001,75.0,274.0,57.0,79.0
2566750.0,1677500.000000001,78.0,319.0,57.0,122.0
18787750.0,-4345499.999999999,52.0,395.0,429.0,251.0
-5853250.0,-1293499.999999999,46.0,354.0,205.0,106.0
-1261250.0,2320500.000000001,81.0,296.0,30.0,144.0
1103750.0,3346500.000000001,83.0,314.0,89.0,140.0
10898750.0,6985500.000000001,59.0,570.0,738.0,425.0
8263750.0,4631500.000000001,80.0,341.0,155.0,189.0
-11658250.0,2386500.000000001,57.0,371.0,331.0,226.0
6936750.0,5064500.000000001,77.0,356.0,419.0,198.0
3390750.0,3346500.000000001,81.0,285.0,87.0,145.0
10075750.0,6478500.000000001,62.0,625.0,1047.0,404.0
-8563250.0,5201500.000000001,44.0,402.0,889.0,588.0
-10902250.0,3830500.000000001,63.0,360.0,399.0,189.0
3684750.0,5973500.000000001,51.0,562.0,983.0,302.0
9767750.0,4020500.000000001,82.0,344.0,297.0,130.0
10323750.0,5780500.000000001,55.0,511.0,1417.0,313.0
-6600250.0,-4222499.999999999,70.0,398.0,348.0,260.0
-12932250.0,6733500.000000001,53.0,556.0,776.0,491.0
5209750.0,6179500.000000001,54.0,583.0,698.0,385.0
16418750.0,-3233499.999999999,76.0,401.0,68.0,270.0
5207750.0,1196500.000000001,80.0,345.0,242.0,203.0
5624750.0,7459500.000000001,56.0,610.0,1343.0,591.0
5383750.0,2300500.000000001,81.0,305.0,73.0,195.0
12313750.0,6683500.000000001,56.0,562.0,705.0,340.0
11291750.0,7112500.000000001,56.0,595.0,758.0,531.0
1923750.0,2710500.000000001,82.0,303.0,103.0,134.0
2493750.0,-1095499.999999999,55.0,344.0,138.0,103.0
-1354250.0,1324500.000000001,57.0,397.0,214.0,175.0
-10209250.0,1873500.000000001,61.0,419.0,485.0,219.0
-7390250.0,-5699499.999999999,68.0,451.0,279.0,265.0
1797750.0,-2580499.999999999,82.0,306.0,48.0,127.0
-11976250.0,6312500.000000001,60.0,586.0,184.0,191.0
10179750.0,4112500.000000001,81.0,361.0,239.0,224.0
-12653250.0,3542500.000000001,69.0,332.0,146.0,165.0
1433750.0,1168500.000000001,63.0,298.0,115.0,103.0
4710750.0,3737500.000000001,78.0,341.0,111.0,192.0
2870750.0,2742500.000000001,81.0,303.0,60.0,152.0
3266750.0,445500.00000000093,58.0,363.0,297.0,145.0
5141750.0,547500.0000000009,80.0,359.0,145.0,227.0
10585750.0,2607500.000000001,56.0,399.0,360.0,202.0
3537750.0,1123500.000000001,66.0,315.0,169.0,262.0
4348750.0,5762500.000000001,67.0,563.0,829.0,308.0
5618750.0,7327500.000000001,57.0,621.0,1524.0,619.0
11798750.0,1461500.000000001,56.0,417.0,227.0,213.0
1286750.0,3309500.000000001,82.0,341.0,93.0,160.0
1157750.0,7845500.000000001,62.0,467.0,1109.0,349.0
-10804250.0,7169500.000000001,62.0,579.0,566.0,452.0
3092750.0,-2499499.999999999,68.0,252.0,89.0,129.0
4169750.0,-1242499.999999999,59.0,329.0,128.0,107.0
4562750.0,2352500.000000001,83.0,304.0,66.0,214.0
10061750.0,2138500.000000001,63.0,352.0,495.0,290.0
-11974250.0,7738500.000000001,69.0,507.0,671.0,312.0
-8989250.0,4519500.000000001,54.0,394.0,893.0,334.0
8042750.0,4684500.000000001,80.0,336.0,244.0,161.0
-4821250.0,-2363499.999999999,55.0,390.0,226.0,135.0
