latitude,longitude,ph,moisture,nitrogen,cec
-1739499.999999999,15850750.0,64.0,338.0,60.0,142.0
-1739499.999999999,15950750.0,62.0,348.0,61.0,93.0
-1739499.999999999,16050750.0,61.0,330.0,55.0,75.0
-1739499.999999999,16150750.0,54.0,375.0,196.0,173.0
-1839499.999999999,-8049250.0,79.0,306.0,199.0,125.0
-1839499.999999999,-7949250.0,84.0,276.0,109.0,127.0
-1839499.999999999,-7849250.0,68.0,362.0,272.0,204.0
-1839499.999999999,-7749250.0,67.0,391.0,231.0,244.0
-1839499.999999999,-7649250.0,67.0,403.0,247.0,199.0
-1839499.999999999,-7449250.0,56.0,371.0,516.0,178.0
-1839499.999999999,-7349250.0,52.0,389.0,528.0,197.0
-1839499.999999999,-7249250.0,51.0,345.0,424.0,169.0
-1839499.999999999,-7149250.0,51.0,362.0,400.0,179.0
-1839499.999999999,-7049250.0,56.0,359.0,234.0,141.0
-1839499.999999999,-6949250.0,57.0,398.0,255.0,119.0
-1839499.999999999,-6849250.0,58.0,349.0,178.0,107.0
-1839499.999999999,-6749250.0,57.0,364.0,200.0,96.0
-1839499.999999999,-6649250.0,55.0,355.0,210.0,117.0
-1839499.999999999,-6549250.0,56.0,358.0,182.0,109.0
-1839499.999999999,-6449250.0,57.0,344.0,213.0,118.0
-1839499.999999999,-6349250.0,60.0,339.0,265.0,108.0
-1839499.999999999,-6249250.0,57.0,346.0,213.0,100.0
-1839499.999999999,-6149250.0,54.0,340.0,177.0,80.0
-1839499.999999999,-6049250.0,55.0,379.0,241.0,115.0
-1839499.999999999,-5949250.0,54.0,383.0,149.0,115.0
-1839499.999999999,-5849250.0,54.0,375.0,140.0,115.0
-1839499.999999999,-5749250.0,55.0,399.0,188.0,115.0
-1839499.999999999,-5649250.0,56.0,398.0,222.0,100.0
-1839499.999999999,-5449250.0,53.0,372.0,193.0,103.0
-1839499.999999999,-5349250.0,53.0,351.0,151.0,100.0
-1839499.999999999,-5249250.0,57.0,365.0,166.0,101.0
-1839499.999999999,-5149250.0,56.0,310.0,154.0,97.0
-1839499.999999999,-5049250.0,58.0,350.0,151.0,122.0
-1839499.999999999,-4949250.0,57.0,357.0,175.0,104.0
-1839499.999999999,-4849250.0,57.0,371.0,188.0,119.0
-1839499.999999999,-4749250.0,58.0,371.0,209.0,141.0
-1839499.999999999,-4649250.0,57.0,391.0,290.0,152.0
-1839499.999999999,-4549250.0,62.0,387.0,332.0,205.0
-1839499.999999999,-4449250.0,52.0,383.0,539.0,174.0
-1839499.999999999,1450750.0,81.0,329.0,58.0,138.0
-1839499.999999999,1550750.0,72.0,387.0,97.0,172.0
-1839499.999999999,1650750.0,71.0,331.0,57.0,189.0
-1839499.999999999,1750750.0,67.0,301.0,69.0,176.0
-1839499.999999999,1850750.0,62.0,311.0,82.0,173.0
-1839499.999999999,1950750.0,64.0,278.0,82.0,153.0
-1839499.999999999,2050750.0,62.0,298.0,88.0,152.0
-1839499.999999999,2150750.0,69.0,278.0,80.0,163.0
-1839499.999999999,2250750.0,63.0,275.0,83.0,149.0
-1839499.999999999,2350750.0,64.0,253.0,87.0,127.0
-1839499.999999999,2450750.0,63.0,283.0,159.0,107.0
-1839499.999999999,2550750.0,63.0,267.0,137.0,88.0
-1839499.999999999,2650750.0,65.0,243.0,85.0,72.0
-1839499.999999999,2750750.0,62.0,248.0,74.0,87.0
-1839499.999999999,2850750.0,63.0,254.0,106.0,114.0
-1839499.999999999,2950750.0,61.0,242.0,112.0,107.0
-1839499.999999999,3050750.0,61.0,265.0,95.0,68.0
-1839499.999999999,3250750.0,61.0,273.0,128.0,92.0
-1839499.999999999,3350750.0,61.0,277.0,115.0,101.0
-1839499.999999999,3450750.0,61.0,308.0,134.0,92.0
-1839499.999999999,3550750.0,63.0,264.0,99.0,145.0
-1839499.999999999,3650750.0,64.0,354.0,115.0,168.0
-1839499.999999999,3750750.0,60.0,357.0,135.0,111.0
-1839499.999999999,3850750.0,63.0,287.0,176.0,121.0
-1839499.999999999,3950750.0,58.0,357.0,193.0,162.0
-1839499.999999999,4050750.0,64.0,346.0,166.0,147.0
-1839499.999999999,4150750.0,60.0,351.0,139.0,123.0
-1839499.999999999,4250750.0,62.0,315.0,153.0,173.0
-1839499.999999999,4850750.0,62.0,335.0,125.0,174.0
-1839499.999999999,4950750.0,60.0,342.0,125.0,145.0
-1839499.999999999,5050750.0,61.0,352.0,170.0,128.0
-1839499.999999999,5150750.0,62.0,346.0,152.0,141.0
-1839499.999999999,5250750.0,63.0,337.0,173.0,207.0
-1839499.999999999,5350750.0,49.0,356.0,305.0,211.0
-1839499.999999999,13850750.0,64.0,362.0,196.0,184.0
-1839499.999999999,13950750.0,64.0,360.0,142.0,169.0
-1839499.999999999,14050750.0,65.0,312.0,65.0,175.0
-1839499.999999999,14150750.0,68.0,326.0,67.0,169.0
-1839499.999999999,14250750.0,68.0,319.0,67.0,160.0
-1839499.999999999,14350750.0,68.0,357.0,69.0,193.0
-1839499.999999999,14450750.0,69.0,349.0,67.0,198.0
-1839499.999999999,14550750.0,66.0,362.0,88.0,295.0
-1839499.999999999,14650750.0,70.0,327.0,106.0,177.0
-1839499.999999999,14750750.0,67.0,370.0,72.0,229.0
-1839499.999999999,14850750.0,67.0,311.0,62.0,156.0
-1839499.999999999,14950750.0,66.0,316.0,97.0,170.0
-1839499.999999999,15050750.0,68.0,356.0,73.0,332.0
-1839499.999999999,15150750.0,68.0,348.0,52.0,209.0
-1839499.999999999,15250750.0,65.0,335.0,86.0,207.0
-1839499.999999999,15350750.0,64.0,374.0,58.0,167.0
-1839499.999999999,15750750.0,58.0,345.0,100.0,205.0
-1839499.999999999,15850750.0,61.0,359.0,63.0,174.0
-1839499.999999999,15950750.0,63.0,279.0,52.0,103.0
-1839499.999999999,16050750.0,66.0,323.0,62.0,143.0
-1839499.999999999,16150750.0,51.0,450.0,461.0,181.0
-1839499.999999999,19750750.0,51.0,385.0,373.0,178.0
-1939499.999999999,-7849250.0,81.0,303.0,126.0,140.0
-1939499.999999999,-7749250.0,69.0,335.0,200.0,233.0
-1939499.999999999,-7649250.0,65.0,383.0,216.0,218.0
-1939499.999999999,-7549250.0,65.0,378.0,207.0,204.0
-1939499.999999999,-7449250.0,67.0,403.0,243.0,220.0
-1939499.999999999,-7349250.0,72.0,333.0,282.0,155.0
-1939499.999999999,-7249250.0,52.0,403.0,652.0,281.0
-1939499.999999999,-7149250.0,53.0,394.0,416.0,188.0
-1939499.999999999,-7049250.0,53.0,377.0,289.0,156.0
-1939499.999999999,-6949250.0,64.0,354.0,263.0,228.0
-1939499.999999999,-6849250.0,58.0,373.0,267.0,161.0
-1939499.999999999,-6749250.0,57.0,357.0,221.0,95.0
-1939499.999999999,-6649250.0,51.0,367.0,314.0,117.0
-1939499.999999999,-6549250.0,57.0,370.0,208.0,94.0
-1939499.999999999,-6449250.0,59.0,355.0,214.0,122.0
-1939499.999999999,-6349250.0,57.0,321.0,280.0,123.0
-1939499.999999999,-6249250.0,57.0,338.0,168.0,104.0
-1939499.999999999,-6149250.0,54.0,367.0,159.0,110.0
-1939499.999999999,-6049250.0,50.0,339.0,141.0,102.0
-1939499.999999999,-5949250.0,51.0,331.0,137.0,118.0
-1939499.999999999,-5849250.0,54.0,362.0,186.0,85.0
-1939499.999999999,-5749250.0,50.0,362.0,184.0,196.0
-1939499.999999999,-5649250.0,55.0,338.0,152.0,91.0
-1939499.999999999,-5549250.0,55.0,365.0,146.0,108.0
-1939499.999999999,-5449250.0,56.0,347.0,199.0,100.0
-1939499.999999999,-5349250.0,52.0,393.0,159.0,122.0
-1939499.999999999,-5249250.0,57.0,356.0,179.0,97.0
-1939499.999999999,-5149250.0,56.0,355.0,128.0,97.0
-1939499.999999999,-5049250.0,57.0,344.0,137.0,116.0
-1939499.999999999,-4949250.0,55.0,379.0,183.0,97.0
-1939499.999999999,-4849250.0,56.0,385.0,197.0,113.0
-1939499.999999999,-4749250.0,56.0,396.0,224.0,131.0
-1939499.999999999,-4649250.0,57.0,402.0,244.0,139.0
-1939499.999999999,-4549250.0,60.0,386.0,276.0,208.0
-1939499.999999999,1350750.0,80.0,285.0,188.0,139.0
-1939499.999999999,1450750.0,77.0,364.0,160.0,179.0
-1939499.999999999,1550750.0,82.0,344.0,117.0,151.0
-1939499.999999999,1650750.0,77.0,316.0,79.0,174.0
-1939499.999999999,1750750.0,74.0,324.0,90.0,173.0
-1939499.999999999,1850750.0,69.0,250.0,81.0,172.0
-1939499.999999999,1950750.0,70.0,276.0,124.0,173.0
-1939499.999999999,2050750.0,66.0,265.0,94.0,164.0
-1939499.999999999,2150750.0,64.0,224.0,89.0,151.0
-1939499.999999999,2250750.0,66.0,272.0,94.0,182.0
-1939499.999999999,2350750.0,65.0,245.0,100.0,122.0
-1939499.999999999,2450750.0,64.0,264.0,132.0,107.0
-1939499.999999999,2550750.0,66.0,276.0,120.0,107.0
-1939499.999999999,2650750.0,62.0,264.0,104.0,90.0
-1939499.999999999,2750750.0,66.0,281.0,119.0,95.0
-1939499.999999999,2850750.0,64.0,227.0,93.0,102.0
-1939499.999999999,2950750.0,60.0,227.0,90.0,106.0
-1939499.999999999,3050750.0,65.0,334.0,106.0,177.0
-1939499.999999999,3150750.0,66.0,277.0,95.0,164.0
-1939499.999999999,3250750.0,62.0,323.0,118.0,83.0
-1939499.999999999,3350750.0,61.0,318.0,123.0,101.0
-1939499.999999999,3450750.0,62.0,329.0,134.0,106.0
-1939499.999999999,3550750.0,61.0,327.0,147.0,65.0
-1939499.999999999,3650750.0,61.0,309.0,117.0,132.0
-1939499.999999999,3750750.0,61.0,293.0,120.0,135.0
-1939499.999999999,3850750.0,63.0,311.0,128.0,157.0
-1939499.999999999,3950750.0,60.0,319.0,146.0,125.0
-1939499.999999999,4050750.0,59.0,331.0,138.0,135.0
-1939499.999999999,4850750.0,62.0,344.0,200.0,154.0
-1939499.999999999,4950750.0,60.0,313.0,163.0,145.0
-1939499.999999999,5050750.0,62.0,344.0,227.0,124.0
-1939499.999999999,5150750.0,59.0,338.0,223.0,104.0
-1939499.999999999,5250750.0,63.0,352.0,166.0,133.0
-1939499.999999999,5350750.0,52.0,380.0,326.0,235.0
-1939499.999999999,13750750.0,68.0,306.0,63.0,221.0
-1939499.999999999,13850750.0,67.0,317.0,75.0,222.0
-1939499.999999999,13950750.0,69.0,361.0,60.0,242.0
-1939499.999999999,14050750.0,65.0,343.0,103.0,153.0
-1939499.999999999,14150750.0,68.0,333.0,71.0,157.0
-1939499.999999999,14250750.0,66.0,329.0,69.0,183.0
-1939499.999999999,14350750.0,67.0,317.0,91.0,181.0
-1939499.999999999,14450750.0,68.0,360.0,89.0,243.0
-1939499.999999999,14550750.0,68.0,365.0,67.0,231.0
-1939499.999999999,14650750.0,69.0,365.0,63.0,266.0
-1939499.999999999,14750750.0,69.0,373.0,61.0,248.0
-1939499.999999999,14850750.0,69.0,355.0,66.0,226.0
-1939499.999999999,14950750.0,70.0,377.0,63.0,251.0
-1939499.999999999,15050750.0,68.0,346.0,60.0,321.0
-1939499.999999999,15150750.0,67.0,335.0,64.0,210.0
-1939499.999999999,15250750.0,67.0,354.0,56.0,238.0
-1939499.999999999,15350750.0,64.0,329.0,133.0,169.0
-1939499.999999999,15450750.0,64.0,320.0,47.0,142.0
-1939499.999999999,15750750.0,61.0,316.0,50.0,110.0
-1939499.999999999,15850750.0,62.0,363.0,58.0,240.0
-1939499.999999999,15950750.0,63.0,295.0,37.0,157.0
-1939499.999999999,16050750.0,66.0,329.0,127.0,160.0
-1939499.999999999,16150750.0,61.0,372.0,202.0,81.0
-2039499.999999999,-7749250.0,81.0,289.0,241.0,169.0
-2039499.999999999,-7649250.0,64.0,345.0,189.0,111.0
-2039499.999999999,-7549250.0,64.0,354.0,164.0,97.0
-2039499.999999999,-7449250.0,70.0,349.0,154.0,140.0
-2039499.999999999,-7349250.0,70.0,342.0,244.0,213.0
-2039499.999999999,-7249250.0,69.0,348.0,305.0,251.0
-2039499.999999999,-7149250.0,72.0,355.0,195.0,205.0
-2039499.999999999,-7049250.0,56.0,389.0,353.0,198.0
-2039499.999999999,-6949250.0,65.0,378.0,179.0,190.0
-2039499.999999999,-6849250.0,59.0,320.0,207.0,171.0
-2039499.999999999,-6749250.0,57.0,351.0,198.0,137.0
-2039499.999999999,-6649250.0,59.0,399.0,255.0,124.0
-2039499.999999999,-6549250.0,58.0,331.0,210.0,95.0
-2039499.999999999,-6449250.0,60.0,337.0,248.0,102.0
-2039499.999999999,-6249250.0,56.0,361.0,197.0,111.0
-2039499.999999999,-6149250.0,55.0,381.0,167.0,108.0
-2039499.999999999,-6049250.0,52.0,366.0,168.0,112.0
-2039499.999999999,-5849250.0,53.0,323.0,165.0,104.0
-2039499.999999999,-5749250.0,54.0,341.0,144.0,99.0
-2039499.999999999,-5649250.0,53.0,302.0,136.0,110.0
-2039499.999999999,-5549250.0,54.0,366.0,169.0,105.0
-2039499.999999999,-5449250.0,56.0,386.0,177.0,107.0
-2039499.999999999,-5349250.0,53.0,368.0,170.0,101.0
-2039499.999999999,-5249250.0,53.0,388.0,168.0,123.0
-2039499.999999999,-5149250.0,56.0,351.0,159.0,105.0
-2039499.999999999,-5049250.0,55.0,354.0,136.0,95.0
-2039499.999999999,-4949250.0,52.0,380.0,240.0,118.0
-2039499.999999999,-4849250.0,51.0,399.0,224.0,150.0
-2039499.999999999,-4749250.0,59.0,407.0,203.0,175.0
-2039499.999999999,-4649250.0,58.0,372.0,253.0,118.0
-2039499.999999999,-4549250.0,53.0,374.0,408.0,195.0
-2039499.999999999,1450750.0,87.0,322.0,76.0,126.0
-2039499.999999999,1550750.0,83.0,338.0,111.0,176.0
-2039499.999999999,1650750.0,79.0,327.0,103.0,173.0
-2039499.999999999,1750750.0,77.0,339.0,93.0,156.0
-2039499.999999999,1850750.0,76.0,310.0,96.0,190.0
-2039499.999999999,1950750.0,74.0,294.0,86.0,180.0
-2039499.999999999,2050750.0,78.0,276.0,71.0,204.0
-2039499.999999999,2150750.0,75.0,276.0,78.0,144.0
-2039499.999999999,2250750.0,72.0,283.0,91.0,149.0
-2039499.999999999,2350750.0,70.0,297.0,78.0,202.0
-2039499.999999999,2450750.0,66.0,280.0,90.0,85.0
-2039499.999999999,2550750.0,65.0,289.0,129.0,119.0
-2039499.999999999,2650750.0,65.0,309.0,121.0,116.0
-2039499.999999999,2750750.0,71.0,299.0,114.0,258.0
-2039499.999999999,2850750.0,68.0,273.0,95.0,200.0
-2039499.999999999,2950750.0,63.0,324.0,128.0,129.0
-2039499.999999999,3050750.0,60.0,260.0,85.0,113.0
-2039499.999999999,3150750.0,62.0,281.0,97.0,138.0
-2039499.999999999,3250750.0,63.0,281.0,97.0,110.0
-2039499.999999999,3350750.0,63.0,268.0,98.0,117.0
-2039499.999999999,3450750.0,59.0,245.0,100.0,118.0
-2039499.999999999,3550750.0,60.0,327.0,136.0,101.0
-2039499.999999999,3650750.0,59.0,316.0,136.0,95.0
-2039499.999999999,3750750.0,61.0,301.0,112.0,126.0
-2039499.999999999,3850750.0,58.0,344.0,198.0,128.0
-2039499.999999999,3950750.0,59.0,318.0,212.0,205.0
-2039499.999999999,4850750.0,61.0,341.0,199.0,181.0
-2039499.999999999,4950750.0,60.0,362.0,195.0,129.0
-2039499.999999999,5050750.0,58.0,343.0,223.0,120.0
-2039499.999999999,5150750.0,63.0,358.0,233.0,156.0
-2039499.999999999,5250750.0,45.0,387.0,334.0,177.0
-2039499.999999999,13750750.0,69.0,330.0,53.0,232.0
-2039499.999999999,13850750.0,69.0,325.0,85.0,279.0
-2039499.999999999,13950750.0,72.0,296.0,71.0,174.0
-2039499.999999999,14050750.0,71.0,333.0,74.0,199.0
-2039499.999999999,14150750.0,69.0,347.0,133.0,253.0
-2039499.999999999,14250750.0,68.0,369.0,55.0,285.0
-2039499.999999999,14350750.0,72.0,343.0,56.0,214.0
-2039499.999999999,14450750.0,69.0,360.0,75.0,249.0
-2039499.999999999,14550750.0,71.0,365.0,89.0,253.0
-2039499.999999999,14650750.0,72.0,388.0,67.0,226.0
-2039499.999999999,14750750.0,74.0,378.0,59.0,235.0
-2039499.999999999,14850750.0,72.0,380.0,56.0,258.0
-2039499.999999999,14950750.0,72.0,353.0,53.0,254.0
-2039499.999999999,15050750.0,76.0,386.0,96.0,381.0
-2039499.999999999,15150750.0,73.0,380.0,65.0,362.0
-2039499.999999999,15250750.0,72.0,350.0,62.0,334.0
-2039499.999999999,15350750.0,66.0,306.0,71.0,185.0
-2039499.999999999,15450750.0,68.0,329.0,49.0,172.0
-2039499.999999999,15550750.0,74.0,321.0,51.0,217.0
-2039499.999999999,15650750.0,69.0,323.0,55.0,197.0
-2039499.999999999,15750750.0,63.0,322.0,50.0,165.0
-2039499.999999999,15850750.0,59.0,288.0,35.0,118.0
-2039499.999999999,15950750.0,66.0,348.0,35.0,152.0
-2039499.999999999,16050750.0,68.0,284.0,53.0,147.0
-2039499.999999999,16150750.0,60.0,363.0,109.0,98.0
-2139499.999999999,-7749250.0,81.0,287.0,278.0,205.0
-2139499.999999999,-7649250.0,77.0,318.0,197.0,185.0
-2139499.999999999,-7549250.0,77.0,322.0,173.0,257.0
-2139499.999999999,-7449250.0,71.0,358.0,166.0,104.0
-2139499.999999999,-7349250.0,68.0,351.0,173.0,149.0
-2139499.999999999,-7249250.0,70.0,348.0,254.0,216.0
-2139499.999999999,-7149250.0,62.0,355.0,300.0,179.0
-2139499.999999999,-7049250.0,57.0,385.0,308.0,196.0
-2139499.999999999,-6949250.0,66.0,358.0,160.0,159.0
-2139499.999999999,-6849250.0,63.0,346.0,179.0,175.0
-2139499.999999999,-6749250.0,58.0,369.0,232.0,204.0
-2139499.999999999,-6649250.0,62.0,353.0,213.0,165.0
-2139499.999999999,-6549250.0,58.0,347.0,209.0,155.0
-2139499.999999999,-6349250.0,54.0,354.0,124.0,133.0
-2139499.999999999,-6249250.0,55.0,363.0,170.0,141.0
-2139499.999999999,-6149250.0,55.0,387.0,180.0,113.0
-2139499.999999999,-6049250.0,53.0,374.0,182.0,103.0
-2139499.999999999,-5949250.0,52.0,378.0,211.0,164.0
-2139499.999999999,-5849250.0,52.0,347.0,174.0,95.0
-2139499.999999999,-5749250.0,53.0,314.0,134.0,78.0
-2139499.999999999,-5649250.0,55.0,382.0,166.0,103.0
-2139499.999999999,-5549250.0,54.0,380.0,151.0,95.0
-2139499.999999999,-5449250.0,53.0,358.0,149.0,89.0
-2139499.999999999,-5349250.0,51.0,374.0,236.0,134.0
-2139499.999999999,-5249250.0,51.0,383.0,146.0,98.0
-2139499.999999999,-5149250.0,54.0,359.0,164.0,88.0
-2139499.999999999,-5049250.0,54.0,365.0,164.0,94.0
-2139499.999999999,-4949250.0,48.0,386.0,254.0,163.0
-2139499.999999999,-4849250.0,54.0,380.0,217.0,164.0
-2139499.999999999,-4749250.0,60.0,394.0,195.0,141.0
-2139499.999999999,-4649250.0,56.0,393.0,308.0,138.0
-2139499.999999999,-4549250.0,57.0,383.0,583.0,259.0
-2139499.999999999,1550750.0,86.0,319.0,81.0,129.0
-2139499.999999999,1650750.0,82.0,291.0,90.0,155.0
-2139499.999999999,1750750.0,79.0,292.0,107.0,167.0
-2139499.999999999,1850750.0,78.0,308.0,81.0,157.0
-2139499.999999999,1950750.0,80.0,320.0,72.0,181.0
-2139499.999999999,2050750.0,81.0,282.0,72.0,164.0
-2139499.999999999,2150750.0,74.0,279.0,66.0,179.0
-2139499.999999999,2250750.0,73.0,256.0,78.0,156.0
-2139499.999999999,2350750.0,70.0,284.0,82.0,162.0
-2139499.999999999,2450750.0,63.0,313.0,75.0,91.0
-2139499.999999999,2550750.0,66.0,320.0,181.0,121.0
-2139499.999999999,2650750.0,64.0,285.0,102.0,90.0
-2139499.999999999,2750750.0,64.0,288.0,90.0,95.0
-2139499.999999999,2850750.0,66.0,285.0,97.0,113.0
-2139499.999999999,2950750.0,64.0,272.0,88.0,98.0
-2139499.999999999,3050750.0,65.0,297.0,94.0,150.0
-2139499.999999999,3150750.0,60.0,248.0,109.0,77.0
-2139499.999999999,3250750.0,62.0,289.0,150.0,169.0
-2139499.999999999,3350750.0,61.0,261.0,108.0,101.0
-2139499.999999999,3450750.0,62.0,251.0,118.0,147.0
-2139499.999999999,3550750.0,62.0,323.0,142.0,127.0
-2139499.999999999,3650750.0,58.0,349.0,167.0,95.0
-2139499.999999999,3750750.0,62.0,360.0,155.0,195.0
-2139499.999999999,3850750.0,61.0,335.0,192.0,154.0
-2139499.999999999,4850750.0,62.0,326.0,158.0,147.0
-2139499.999999999,4950750.0,59.0,338.0,206.0,135.0
-2139499.999999999,5050750.0,59.0,364.0,222.0,150.0
-2139499.999999999,5150750.0,52.0,368.0,216.0,156.0
-2139499.999999999,5250750.0,53.0,404.0,315.0,167.0
-2139499.999999999,13650750.0,69.0,339.0,58.0,248.0
-2139499.999999999,13750750.0,75.0,328.0,41.0,236.0
-2139499.999999999,13850750.0,74.0,283.0,42.0,261.0
-2139499.999999999,13950750.0,76.0,306.0,44.0,275.0
-2139499.999999999,14050750.0,73.0,355.0,60.0,244.0
-2139499.999999999,14150750.0,76.0,329.0,39.0,247.0
-2139499.999999999,14250750.0,76.0,344.0,42.0,337.0
-2139499.999999999,14350750.0,68.0,347.0,40.0,311.0
-2139499.999999999,14450750.0,75.0,358.0,40.0,246.0
-2139499.999999999,14550750.0,75.0,353.0,56.0,199.0
-2139499.999999999,14650750.0,76.0,353.0,48.0,256.0
-2139499.999999999,14750750.0,74.0,329.0,47.0,155.0
-2139499.999999999,14850750.0,68.0,344.0,55.0,210.0
-2139499.999999999,14950750.0,69.0,356.0,60.0,249.0
-2139499.999999999,15050750.0,70.0,374.0,46.0,292.0
-2139499.999999999,15150750.0,75.0,371.0,52.0,298.0
-2139499.999999999,15250750.0,75.0,372.0,53.0,260.0
-2139499.999999999,15350750.0,76.0,367.0,45.0,276.0
-2139499.999999999,15450750.0,68.0,309.0,65.0,217.0
-2139499.999999999,15550750.0,70.0,339.0,56.0,245.0
-2139499.999999999,15650750.0,74.0,355.0,52.0,264.0
-2139499.999999999,15750750.0,70.0,320.0,41.0,262.0
-2139499.999999999,15850750.0,65.0,317.0,43.0,190.0
-2139499.999999999,15950750.0,65.0,328.0,56.0,168.0
-2139499.999999999,16050750.0,68.0,268.0,86.0,172.0
-2139499.999999999,16150750.0,64.0,317.0,68.0,128.0
-2139499.999999999,16250750.0,60.0,333.0,137.0,159.0
-2239499.999999999,-7649250.0,83.0,282.0,126.0,181.0
-2239499.999999999,-7549250.0,79.0,324.0,175.0,154.0
-2239499.999999999,-7449250.0,79.0,324.0,224.0,218.0
-2239499.999999999,-7349250.0,72.0,332.0,152.0,117.0
-2239499.999999999,-7249250.0,70.0,342.0,218.0,195.0
-2239499.999999999,-7149250.0,65.0,359.0,311.0,198.0
-2239499.999999999,-7049250.0,57.0,384.0,237.0,178.0
-2239499.999999999,-6949250.0,68.0,349.0,145.0,213.0
-2239499.999999999,-6849250.0,67.0,363.0,154.0,189.0
-2239499.999999999,-6749250.0,68.0,338.0,157.0,200.0
-2239499.999999999,-6649250.0,62.0,338.0,217.0,159.0
-2239499.999999999,-6549250.0,59.0,325.0,256.0,149.0
-2239499.999999999,-6449250.0,63.0,345.0,163.0,188.0
-2239499.999999999,-6349250.0,58.0,365.0,222.0,129.0
-2239499.999999999,-6249250.0,56.0,376.0,168.0,131.0
-2239499.999999999,-6149250.0,55.0,374.0,197.0,86.0
-2239499.999999999,-6049250.0,52.0,353.0,208.0,89.0
-2239499.999999999,-5949250.0,52.0,367.0,182.0,119.0
-2239499.999999999,-5849250.0,54.0,363.0,181.0,95.0
-2239499.999999999,-5749250.0,55.0,353.0,158.0,89.0
-2239499.999999999,-5649250.0,56.0,345.0,148.0,102.0
-2239499.999999999,-5549250.0,53.0,367.0,158.0,94.0
-2239499.999999999,-5449250.0,54.0,372.0,162.0,111.0
-2239499.999999999,-5349250.0,54.0,381.0,175.0,112.0
-2239499.999999999,-5249250.0,53.0,383.0,185.0,130.0
-2239499.999999999,-5149250.0,52.0,368.0,213.0,114.0
-2239499.999999999,-5049250.0,51.0,371.0,218.0,136.0
-2239499.999999999,-4949250.0,49.0,388.0,392.0,171.0
-2239499.999999999,-4849250.0,54.0,394.0,212.0,160.0
-2239499.999999999,-4749250.0,51.0,416.0,325.0,132.0
-2239499.999999999,-4649250.0,52.0,411.0,348.0,162.0
-2239499.999999999,1550750.0,87.0,269.0,107.0,147.0
-2239499.999999999,1650750.0,85.0,311.0,135.0,135.0
-2239499.999999999,1750750.0,79.0,285.0,75.0,134.0
-2239499.999999999,1850750.0,76.0,304.0,65.0,147.0
-2239499.999999999,1950750.0,78.0,332.0,72.0,152.0
-2239499.999999999,2050750.0,77.0,322.0,83.0,171.0
-2239499.999999999,2150750.0,75.0,272.0,90.0,109.0
-2239499.999999999,2250750.0,72.0,278.0,69.0,86.0
-2239499.999999999,2350750.0,69.0,297.0,83.0,99.0
-2239499.999999999,2450750.0,68.0,327.0,68.0,88.0
-2239499.999999999,2550750.0,70.0,301.0,90.0,86.0
-2239499.999999999,2650750.0,68.0,338.0,125.0,89.0
-2239499.999999999,2750750.0,75.0,322.0,94.0,65.0
-2239499.999999999,2850750.0,75.0,274.0,69.0,167.0
-2239499.999999999,2950750.0,67.0,249.0,104.0,117.0
-2239499.999999999,3050750.0,66.0,231.0,75.0,188.0
-2239499.999999999,3150750.0,64.0,283.0,92.0,181.0
-2239499.999999999,3250750.0,61.0,287.0,104.0,142.0
-2239499.999999999,3350750.0,62.0,258.0,100.0,136.0
-2239499.999999999,3450750.0,62.0,336.0,140.0,128.0
-2239499.999999999,3550750.0,57.0,339.0,164.0,105.0
-2239499.999999999,3650750.0,62.0,319.0,130.0,166.0
-2239499.999999999,3750750.0,63.0,372.0,242.0,176.0
-2239499.999999999,4850750.0,62.0,330.0,147.0,132.0
-2239499.999999999,4950750.0,64.0,357.0,237.0,138.0
-2239499.999999999,5050750.0,56.0,384.0,308.0,148.0
-2239499.999999999,5150750.0,50.0,396.0,341.0,195.0
-2239499.999999999,6150750.0,54.0,361.0,211.0,158.0
-2239499.999999999,13450750.0,74.0,307.0,61.0,247.0
-2239499.999999999,13550750.0,74.0,311.0,52.0,283.0
-2239499.999999999,13650750.0,77.0,324.0,47.0,284.0
-2239499.999999999,13750750.0,76.0,338.0,38.0,247.0
-2239499.999999999,13850750.0,73.0,315.0,38.0,252.0
-2239499.999999999,13950750.0,76.0,348.0,41.0,311.0
-2239499.999999999,14050750.0,78.0,323.0,41.0,290.0
-2239499.999999999,14150750.0,77.0,358.0,40.0,327.0
-2239499.999999999,14250750.0,76.0,353.0,42.0,348.0
-2239499.999999999,14350750.0,76.0,318.0,36.0,304.0
-2239499.999999999,14450750.0,76.0,357.0,45.0,357.0
-2239499.999999999,14550750.0,76.0,355.0,43.0,335.0
-2239499.999999999,14650750.0,77.0,304.0,47.0,229.0
-2239499.999999999,14750750.0,72.0,333.0,35.0,275.0
-2239499.999999999,14850750.0,73.0,345.0,38.0,225.0
-2239499.999999999,14950750.0,71.0,365.0,31.0,258.0
-2239499.999999999,15050750.0,69.0,356.0,48.0,261.0
-2239499.999999999,15150750.0,75.0,367.0,45.0,233.0
-2239499.999999999,15250750.0,74.0,355.0,46.0,336.0
-2239499.999999999,15350750.0,77.0,362.0,41.0,359.0
-2239499.999999999,15450750.0,74.0,386.0,66.0,384.0
-2239499.999999999,15550750.0,68.0,331.0,71.0,310.0
-2239499.999999999,15650750.0,77.0,378.0,44.0,372.0
-2239499.999999999,15750750.0,78.0,367.0,54.0,383.0
-2239499.999999999,15850750.0,75.0,339.0,44.0,290.0
